Geography,Industry,Age group,Year,Labour force (persons*1000),"Employment (persons*1,000)","Unemployment (persons*1,000)",Unemployment rate
Quebec,All industries,15 to 24 years,2019,642.1,587.3,54.8,0.08534496184394953
Quebec,All industries,15 to 24 years,2020,625.7,518.1,107.5,0.17180757551542272
Quebec,All industries,25 to 54 years,2010,2914.9,2711.4,203.6,0.06984802223060825
Quebec,All industries,25 to 54 years,2011,2919.2,2723.7,195.5,0.06697040285009592
Quebec,All industries,25 to 54 years,2012,2923.7,2727.6,196.1,0.06707254506276294
Quebec,All industries,25 to 54 years,2013,2902.2,2714.4,187.8,0.06470953070084765
Quebec,All industries,25 to 54 years,2014,2865.3,2671.5,193.8,0.0676368966600356
Quebec,All industries,25 to 54 years,2015,2870.9,2681.3,189.6,0.06604200773276672
Quebec,All industries,25 to 54 years,2016,2867.3,2690.1,177.2,0.061800299933735564
Quebec,All industries,25 to 54 years,2017,2895.8,2740.4,155.4,0.05366392706678638
Quebec,All industries,25 to 54 years,2018,2901.3,2765.6,135.7,0.04677213662840795
Quebec,All industries,25 to 54 years,2019,2927.1,2799.3,127.8,0.0436609613610741
Quebec,All industries,25 to 54 years,2020,2910.5,2699.3,211.2,0.07256485140010308
Quebec,All industries,55 years and over,2010,668.9,619.9,49.0,0.07325459709971595
Quebec,All industries,55 years and over,2011,707.5,652.7,54.9,0.07759717314487632
Quebec,All industries,55 years and over,2012,725.9,675.5,50.4,0.06943105110896818
Quebec,All industries,55 years and over,2013,791.0,730.3,60.8,0.07686472819216182
Quebec,All industries,55 years and over,2014,819.8,760.5,59.3,0.07233471578433764
Quebec,All industries,55 years and over,2015,846.5,784.0,62.5,0.07383343177790903
Quebec,All industries,55 years and over,2016,869.1,811.0,58.0,0.06673570360142676
Quebec,All industries,55 years and over,2017,909.4,857.2,52.2,0.05740048383549594
Quebec,All industries,55 years and over,2018,942.7,891.3,51.5,0.05463031717407446
Quebec,All industries,55 years and over,2019,972.0,921.4,50.6,0.05205761316872428
Quebec,All industries,55 years and over,2020,961.6,882.2,79.4,0.08257071547420966
Quebec,Goods-producing sector,15 years and over,2010,932.0,861.2,70.8,0.0759656652360515
Quebec,Goods-producing sector,15 years and over,2011,940.3,872.5,67.8,0.07210464745294055
Quebec,Goods-producing sector,15 years and over,2012,938.0,870.4,67.5,0.07196162046908315
Quebec,Goods-producing sector,15 years and over,2013,949.6,881.8,67.8,0.07139848357203032
Quebec,Goods-producing sector,15 years and over,2014,920.7,850.6,70.2,0.07624633431085044
Quebec,Goods-producing sector,15 years and over,2015,892.1,824.9,67.2,0.07532787804057842
Quebec,Goods-producing sector,15 years and over,2016,891.1,828.9,62.3,0.06991358994501178
Quebec,Goods-producing sector,15 years and over,2017,895.2,848.1,47.1,0.052613941018766756
Quebec,Goods-producing sector,15 years and over,2018,904.0,858.9,45.0,0.049778761061946904
Quebec,Goods-producing sector,15 years and over,2019,930.4,885.7,44.7,0.048043852106620814
Quebec,Goods-producing sector,15 years and over,2020,918.8,846.8,71.9,0.07825424466695691
Quebec,Goods-producing sector,15 to 24 years,2010,98.3,86.6,11.7,0.1190233977619532
Quebec,Goods-producing sector,15 to 24 years,2011,95.7,83.4,12.3,0.12852664576802508
Quebec,Goods-producing sector,15 to 24 years,2012,98.7,85.2,13.5,0.13677811550151975
Quebec,Goods-producing sector,15 to 24 years,2013,98.5,84.8,13.7,0.13908629441624365
Quebec,Goods-producing sector,15 to 24 years,2014,90.0,78.6,11.4,0.12666666666666668
Quebec,Goods-producing sector,15 to 24 years,2015,87.4,77.6,9.8,0.11212814645308924
Quebec,Goods-producing sector,15 to 24 years,2016,83.9,75.1,8.8,0.10488676996424315
Quebec,Goods-producing sector,15 to 24 years,2017,84.4,76.2,8.2,0.09715639810426539
Quebec,Goods-producing sector,15 to 24 years,2018,88.5,81.4,7.1,0.08022598870056497
Quebec,Goods-producing sector,15 to 24 years,2019,85.7,78.3,7.4,0.08634772462077013
Quebec,Goods-producing sector,15 to 24 years,2020,73.8,62.6,11.2,0.15176151761517614
Quebec,Goods-producing sector,25 to 54 years,2010,686.4,638.0,48.4,0.07051282051282051
Quebec,Goods-producing sector,25 to 54 years,2011,687.4,643.2,44.2,0.06430026185627001
Quebec,Goods-producing sector,25 to 54 years,2012,673.0,629.6,43.4,0.06448736998514115
Quebec,Goods-producing sector,25 to 54 years,2013,666.8,626.5,40.3,0.0604379124175165
Quebec,Goods-producing sector,25 to 54 years,2014,654.9,609.8,45.1,0.06886547564513666
Quebec,Goods-producing sector,25 to 54 years,2015,616.7,573.7,43.0,0.0697259607588779
Quebec,Goods-producing sector,25 to 54 years,2016,604.5,564.3,40.3,0.06666666666666667
Quebec,Goods-producing sector,25 to 54 years,2017,603.4,574.8,28.6,0.04739807756049056
Quebec,Goods-producing sector,25 to 54 years,2018,606.9,579.9,27.0,0.04448838358872961
Quebec,Goods-producing sector,25 to 54 years,2019,618.7,590.7,28.1,0.04541781154032649
Quebec,Goods-producing sector,25 to 54 years,2020,623.7,580.6,43.1,0.06910373577040244
Quebec,Goods-producing sector,55 years and over,2010,147.4,136.7,10.7,0.07259158751696064
Quebec,Goods-producing sector,55 years and over,2011,157.2,145.9,11.3,0.07188295165394402
Quebec,Goods-producing sector,55 years and over,2012,166.3,155.6,10.6,0.06374022850270594
Quebec,Goods-producing sector,55 years and over,2013,184.3,170.5,13.8,0.074877916440586
Quebec,Goods-producing sector,55 years and over,2014,175.8,162.2,13.6,0.07736063708759953
Quebec,Goods-producing sector,55 years and over,2015,188.1,173.6,14.5,0.07708665603402445
Quebec,Goods-producing sector,55 years and over,2016,202.7,189.5,13.2,0.0651208682782437
Quebec,Goods-producing sector,55 years and over,2017,207.4,197.1,10.3,0.04966248794599808
Quebec,Goods-producing sector,55 years and over,2018,208.5,197.6,10.9,0.05227817745803357
Quebec,Goods-producing sector,55 years and over,2019,226.0,216.7,9.3,0.04115044247787611
Quebec,Goods-producing sector,55 years and over,2020,221.2,203.6,17.6,0.07956600361663654
Quebec,Services-producing sector,15 years and over,2010,3213.2,3058.8,154.3,0.048020664757873775
Quebec,Services-producing sector,15 years and over,2011,3230.9,3091.0,139.9,0.04330062830790182
Quebec,Services-producing sector,15 years and over,2012,3261.7,3113.4,148.3,0.045467087714995254
Quebec,Services-producing sector,15 years and over,2013,3285.9,3144.6,141.3,0.04300191728293618
Quebec,Services-producing sector,15 years and over,2014,3299.6,3154.4,145.2,0.04400533397987635
Quebec,Services-producing sector,15 years and over,2015,3357.6,3209.8,147.8,0.044019537765070296
Quebec,Services-producing sector,15 years and over,2016,3365.0,3227.8,137.2,0.04077265973254086
Quebec,Services-producing sector,15 years and over,2017,3424.9,3310.5,114.4,0.033402435107594386
Quebec,Services-producing sector,15 years and over,2018,3471.7,3362.8,108.9,0.03136791773482732
Quebec,Services-producing sector,15 years and over,2019,3530.2,3422.4,107.8,0.030536513511982326
Quebec,Services-producing sector,15 years and over,2020,3502.9,3252.8,250.1,0.0713979845271061
Quebec,Services-producing sector,15 to 24 years,2010,552.0,502.3,49.8,0.09021739130434782
Quebec,Services-producing sector,15 to 24 years,2011,545.9,503.8,42.1,0.07712035171276792
Quebec,Services-producing sector,15 to 24 years,2012,540.0,495.6,44.4,0.08222222222222222
Quebec,Services-producing sector,15 to 24 years,2013,536.4,496.9,39.5,0.07363907531692766
Quebec,Services-producing sector,15 to 24 years,2014,535.7,494.4,41.3,0.07709538921037894
Quebec,Services-producing sector,15 to 24 years,2015,534.0,491.7,42.3,0.07921348314606741
Quebec,Services-producing sector,15 to 24 years,2016,517.6,480.4,37.2,0.07187017001545595
Quebec,Services-producing sector,15 to 24 years,2017,513.3,484.9,28.4,0.05532826806935515
Quebec,Services-producing sector,15 to 24 years,2018,513.8,483.5,30.3,0.05897236278707669
Quebec,Services-producing sector,15 to 24 years,2019,537.0,509.0,28.0,0.0521415270018622
Quebec,Services-producing sector,15 to 24 years,2020,525.5,455.5,70.0,0.13320647002854424
Quebec,Services-producing sector,25 to 54 years,2010,2156.2,2073.4,82.8,0.03840089045543085
Quebec,Services-producing sector,25 to 54 years,2011,2157.3,2080.5,76.9,0.03564640986418208
Quebec,Services-producing sector,25 to 54 years,2012,2180.1,2098.0,82.1,0.037658822989771114
Quebec,Services-producing sector,25 to 54 years,2013,2163.2,2087.9,75.3,0.03480954142011834
Quebec,Services-producing sector,25 to 54 years,2014,2141.4,2061.7,79.7,0.03721864200990006
Quebec,Services-producing sector,25 to 54 years,2015,2186.4,2107.6,78.8,0.036040980607391145
Quebec,Services-producing sector,25 to 54 years,2016,2202.1,2125.9,76.3,0.0346487443803642
Quebec,Services-producing sector,25 to 54 years,2017,2232.1,2165.5,66.6,0.02983737287755925
Quebec,Services-producing sector,25 to 54 years,2018,2244.4,2185.7,58.7,0.026153983247193015
Quebec,Services-producing sector,25 to 54 years,2019,2266.7,2208.7,58.0,0.025587859002073502
Quebec,Services-producing sector,25 to 54 years,2020,2248.2,2118.7,129.5,0.0576016368650476
Quebec,Services-producing sector,55 years and over,2010,505.0,483.2,21.8,0.04316831683168317
Quebec,Services-producing sector,55 years and over,2011,527.7,506.7,20.9,0.039605836649611516
Quebec,Services-producing sector,55 years and over,2012,541.6,519.8,21.8,0.04025110782865583
Quebec,Services-producing sector,55 years and over,2013,586.3,559.8,26.5,0.04519870373528911
Quebec,Services-producing sector,55 years and over,2014,622.6,598.3,24.2,0.038869257950530034
Quebec,Services-producing sector,55 years and over,2015,637.2,610.5,26.8,0.04205900816070307
Quebec,Services-producing sector,55 years and over,2016,645.3,621.5,23.7,0.03672710367271037
Quebec,Services-producing sector,55 years and over,2017,679.5,660.1,19.3,0.028403237674760856
Quebec,Services-producing sector,55 years and over,2018,713.5,693.6,19.9,0.027890679747722493
Quebec,Services-producing sector,55 years and over,2019,726.6,704.8,21.9,0.030140379851362507
Quebec,Services-producing sector,55 years and over,2020,729.2,678.6,50.6,0.0693911135490949
Quebec,Unclassified industries,15 years and over (x 1000),2010,120.8,0.0,120.8,1.0
Quebec,Unclassified industries,15 years and over (x 1000),2011,131.5,0.0,131.5,1.0
Quebec,Unclassified industries,15 years and over (x 1000),2012,121.5,0.0,121.5,1.0
Quebec,Unclassified industries,15 years and over (x 1000),2013,124.5,0.0,124.5,1.0
Quebec,Unclassified industries,15 years and over (x 1000),2014,122.9,0.0,122.9,1.0
Quebec,Unclassified industries,15 years and over (x 1000),2015,119.0,0.0,119.0,1.0
Quebec,Unclassified industries,15 years and over (x 1000),2016,113.9,0.0,113.9,1.0
Quebec,Unclassified industries,15 years and over (x 1000),2017,108.3,0.0,108.3,1.0
Quebec,Unclassified industries,15 years and over (x 1000),2018,91.5,0.0,91.5,1.0
Quebec,Unclassified industries,15 years and over (x 1000),2019,80.5,0.0,80.5,1.0
Quebec,Unclassified industries,15 years and over (x 1000),2020,76.1,0.0,76.1,1.0
Quebec,Unclassified industries,15 to 24 years (x 1000),2010,31.8,0.0,31.8,1.0
Quebec,Unclassified industries,15 to 24 years (x 1000),2011,34.5,0.0,34.5,1.0
Quebec,Unclassified industries,15 to 24 years (x 1000),2012,32.8,0.0,32.8,1.0
Quebec,Unclassified industries,15 to 24 years (x 1000),2013,31.8,0.0,31.8,1.0
Quebec,Unclassified industries,15 to 24 years (x 1000),2014,32.4,0.0,32.4,1.0
Quebec,Unclassified industries,15 to 24 years (x 1000),2015,30.0,0.0,30.0,1.0
Quebec,Unclassified industries,15 to 24 years (x 1000),2016,32.1,0.0,32.1,1.0
Quebec,Unclassified industries,15 to 24 years (x 1000),2017,25.5,0.0,25.5,1.0
Quebec,Unclassified industries,15 to 24 years (x 1000),2018,20.9,0.0,20.9,1.0
Quebec,Unclassified industries,15 to 24 years (x 1000),2019,19.4,0.0,19.4,1.0
Quebec,Unclassified industries,15 to 24 years (x 1000),2020,26.3,0.0,26.3,1.0
Quebec,Unclassified industries,25 to 54 years (x 1000),2010,72.4,0.0,72.4,1.0
Quebec,Unclassified industries,25 to 54 years (x 1000),2011,74.4,0.0,74.4,1.0
Quebec,Unclassified industries,25 to 54 years (x 1000),2012,70.6,0.0,70.6,1.0
Quebec,Unclassified industries,25 to 54 years (x 1000),2013,72.2,0.0,72.2,1.0
Quebec,Unclassified industries,25 to 54 years (x 1000),2014,69.0,0.0,69.0,1.0
Quebec,Unclassified industries,25 to 54 years (x 1000),2015,67.8,0.0,67.8,1.0
Quebec,Unclassified industries,25 to 54 years (x 1000),2016,60.6,0.0,60.6,1.0
Quebec,Unclassified industries,25 to 54 years (x 1000),2017,60.2,0.0,60.2,1.0
Quebec,Unclassified industries,25 to 54 years (x 1000),2018,50.0,0.0,50.0,1.0
Quebec,Unclassified industries,25 to 54 years (x 1000),2019,41.7,0.0,41.7,1.0
Quebec,Unclassified industries,25 to 54 years (x 1000),2020,38.6,0.0,38.6,1.0
Quebec,Unclassified industries,55 years and over (x 1000),2010,16.5,0.0,16.5,1.0
Quebec,Unclassified industries,55 years and over (x 1000),2011,22.6,0.0,22.6,1.0
Quebec,Unclassified industries,55 years and over (x 1000),2012,18.0,0.0,18.0,1.0
Quebec,Unclassified industries,55 years and over (x 1000),2013,20.5,0.0,20.5,1.0
Quebec,Unclassified industries,55 years and over (x 1000),2014,21.5,0.0,21.5,1.0
Quebec,Unclassified industries,55 years and over (x 1000),2015,21.2,0.0,21.2,1.0
Quebec,Unclassified industries,55 years and over (x 1000),2016,21.1,0.0,21.1,1.0
Quebec,Unclassified industries,55 years and over (x 1000),2017,22.6,0.0,22.6,1.0
Quebec,Unclassified industries,55 years and over (x 1000),2018,20.7,0.0,20.7,1.0
Quebec,Unclassified industries,55 years and over (x 1000),2019,19.4,0.0,19.4,1.0
Quebec,Unclassified industries,55 years and over (x 1000),2020,11.1,0.0,11.1,1.0
Ontario,All industries,15 years and over,2010,7138.0,6514.6,623.4,0.08733538806388344
Ontario,All industries,15 years and over,2011,7207.3,6638.2,569.1,0.07896160836929225
Ontario,All industries,15 years and over,2012,7238.7,6666.7,572.0,0.07901971348446545
Ontario,All industries,15 years and over,2013,7325.1,6768.1,557.1,0.0760535692345497
Ontario,All industries,15 years and over,2014,7345.3,6809.1,536.1,0.07298544647597784
Ontario,All industries,15 years and over,2015,7343.0,6845.4,497.6,0.0677652185755141
Ontario,All industries,15 years and over,2016,7408.9,6921.4,487.5,0.06579924145284725
Ontario,All industries,15 years and over,2017,7506.5,7052.5,454.0,0.060480916538999535
Ontario,All industries,15 years and over,2018,7608.9,7173.3,435.5,0.057235605672304804
Ontario,All industries,15 years and over,2019,7816.3,7376.9,439.4,0.05621585660734618
Ontario,All industries,15 years and over,2020,7766.0,7021.6,744.4,0.09585372134947205
Ontario,All industries,15 to 24 years,2010,1094.8,908.4,186.4,0.17025940811107051
Ontario,All industries,15 to 24 years,2011,1113.9,940.8,173.1,0.15539994613520064
Ontario,All industries,15 to 24 years,2012,1092.3,911.3,181.0,0.16570539229149503
Ontario,All industries,15 to 24 years,2013,1105.6,930.2,175.4,0.1586468885672938
Ontario,All industries,15 to 24 years,2014,1112.5,943.4,169.1,0.152
Ontario,All industries,15 to 24 years,2015,1091.4,935.2,156.2,0.1431189298149166
Ontario,All industries,15 to 24 years,2016,1077.3,929.3,148.1,0.1374733129119094
Ontario,All industries,15 to 24 years,2017,1106.2,971.7,134.5,0.12158741638040137
Ontario,All industries,15 to 24 years,2018,1126.7,994.1,132.6,0.11768882577438536
Ontario,All industries,15 to 24 years,2019,1152.3,1014.5,137.9,0.1196736960860887
Ontario,All industries,15 to 24 years,2020,1099.7,857.6,242.1,0.22015095025916157
Ontario,All industries,25 to 54 years,2010,4838.6,4479.9,358.8,0.07415368081676518
Ontario,All industries,25 to 54 years,2011,4844.4,4525.0,319.4,0.06593179753942696
Ontario,All industries,25 to 54 years,2012,4845.6,4530.8,314.8,0.06496615486214297
Ontario,All industries,25 to 54 years,2013,4871.0,4564.2,306.8,0.06298501334428248
Ontario,All industries,25 to 54 years,2014,4818.3,4528.3,290.0,0.060187202955399206
Ontario,All industries,25 to 54 years,2015,4801.2,4532.0,269.2,0.05606931600433225
Ontario,All industries,25 to 54 years,2016,4814.1,4550.4,263.7,0.05477659375584221
Ontario,All industries,25 to 54 years,2017,4836.8,4588.7,248.1,0.05129424412834932
Ontario,All industries,25 to 54 years,2018,4882.5,4648.4,234.0,0.047926267281105994
Ontario,All industries,25 to 54 years,2019,4985.6,4754.8,230.8,0.046293324775353015
Ontario,All industries,25 to 54 years,2020,4962.4,4579.6,382.7,0.07711994196356602
Ontario,All industries,55 years and over,2010,1204.5,1126.3,78.2,0.06492320464923206
Ontario,All industries,55 years and over,2011,1249.1,1172.4,76.6,0.061324153390441116
Ontario,All industries,55 years and over,2012,1300.7,1224.6,76.1,0.05850695779195817
Ontario,All industries,55 years and over,2013,1348.5,1273.6,74.9,0.055543196143863556
Ontario,All industries,55 years and over,2014,1414.5,1337.4,77.1,0.0545068928950159
Ontario,All industries,55 years and over,2015,1450.4,1378.2,72.2,0.04977937120794264
Ontario,All industries,55 years and over,2016,1517.5,1441.8,75.7,0.0498846787479407
Ontario,All industries,55 years and over,2017,1563.5,1492.1,71.4,0.04566677326511033
Ontario,All industries,55 years and over,2018,1599.7,1530.8,68.9,0.04307057573294993
Ontario,All industries,55 years and over,2019,1678.4,1607.7,70.7,0.0421234509056244
Ontario,All industries,55 years and over,2020,1704.0,1584.4,119.6,0.07018779342723004
Ontario,Goods-producing sector,15 years and over,2010,1478.4,1372.2,106.2,0.07183441558441558
Ontario,Goods-producing sector,15 years and over,2011,1483.6,1397.4,86.2,0.058101914262604484
Ontario,Goods-producing sector,15 years and over,2012,1488.0,1406.8,81.2,0.05456989247311828
Ontario,Goods-producing sector,15 years and over,2013,1463.1,1381.0,82.1,0.05611373111885722
Ontario,Goods-producing sector,15 years and over,2014,1442.4,1366.4,76.0,0.052689961175818076
Ontario,Goods-producing sector,15 years and over,2015,1470.9,1393.8,77.0,0.05234890203276905
Ontario,Goods-producing sector,15 years and over,2016,1496.2,1425.1,71.1,0.04752038497527068
Ontario,Goods-producing sector,15 years and over,2017,1503.3,1439.4,63.9,0.04250648573139094
Ontario,Goods-producing sector,15 years and over,2018,1518.6,1463.9,54.7,0.03602001843803504
Ontario,Goods-producing sector,15 years and over,2019,1529.0,1467.3,61.7,0.04035317200784827
Ontario,Goods-producing sector,15 years and over,2020,1517.4,1410.7,106.6,0.07025174640833003
Ontario,Goods-producing sector,15 to 24 years,2010,146.2,125.4,20.7,0.14158686730506156
Ontario,Goods-producing sector,15 to 24 years,2011,152.5,133.9,18.5,0.12131147540983607
Ontario,Goods-producing sector,15 to 24 years,2012,145.8,130.1,15.7,0.10768175582990397
Ontario,Goods-producing sector,15 to 24 years,2013,150.1,133.1,17.0,0.11325782811459027
Ontario,Goods-producing sector,15 to 24 years,2014,147.8,130.7,17.1,0.11569688768606225
Ontario,Goods-producing sector,15 to 24 years,2015,148.4,133.4,14.9,0.10040431266846361
Ontario,Goods-producing sector,15 to 24 years,2016,148.5,133.7,14.7,0.09898989898989899
Ontario,Goods-producing sector,15 to 24 years,2017,167.2,152.5,14.7,0.08791866028708134
Ontario,Goods-producing sector,15 to 24 years,2018,163.5,150.8,12.7,0.07767584097859327
Ontario,Goods-producing sector,15 to 24 years,2019,152.7,138.3,14.3,0.09364767518009169
Ontario,Goods-producing sector,15 to 24 years,2020,157.1,139.6,17.6,0.11203055378739657
Ontario,Goods-producing sector,25 to 54 years,2010,1085.9,1014.5,71.4,0.06575191085735335
Ontario,Goods-producing sector,25 to 54 years,2011,1070.8,1014.8,56.0,0.052297347777362724
Ontario,Goods-producing sector,25 to 54 years,2012,1079.7,1025.8,54.0,0.05001389274798555
Ontario,Goods-producing sector,25 to 54 years,2013,1040.9,988.1,52.8,0.05072533384571044
Ontario,Goods-producing sector,25 to 54 years,2014,1002.4,955.8,46.6,0.04648842777334398
Ontario,Goods-producing sector,25 to 54 years,2015,1007.2,957.7,49.4,0.04904686258935663
Ontario,Goods-producing sector,25 to 54 years,2016,1020.1,976.9,43.1,0.04225075972943829
Ontario,Goods-producing sector,25 to 54 years,2017,998.6,960.2,38.3,0.03835369517324254
Ontario,Goods-producing sector,25 to 54 years,2018,1017.8,987.4,30.4,0.029868343485950088
Ontario,Goods-producing sector,25 to 54 years,2019,1000.4,964.1,36.4,0.03638544582167133
Ontario,Goods-producing sector,25 to 54 years,2020,986.7,921.2,65.6,0.06648424039728387
Ontario,Goods-producing sector,55 years and over,2010,246.4,232.3,14.1,0.05722402597402597
Ontario,Goods-producing sector,55 years and over,2011,260.3,248.6,11.7,0.04494813676527084
Ontario,Goods-producing sector,55 years and over,2012,262.5,251.0,11.5,0.04380952380952381
Ontario,Goods-producing sector,55 years and over,2013,272.1,259.8,12.3,0.04520396912899669
Ontario,Goods-producing sector,55 years and over,2014,292.2,280.0,12.3,0.042094455852156064
Ontario,Goods-producing sector,55 years and over,2015,315.3,302.6,12.7,0.040279099270535995
Ontario,Goods-producing sector,55 years and over,2016,327.6,314.4,13.3,0.0405982905982906
Ontario,Goods-producing sector,55 years and over,2017,337.5,326.6,10.9,0.032296296296296295
Ontario,Goods-producing sector,55 years and over,2018,337.3,325.7,11.6,0.034390750074117994
Ontario,Goods-producing sector,55 years and over,2019,375.9,364.9,11.0,0.029263101888800214
Ontario,Goods-producing sector,55 years and over,2020,373.5,350.0,23.5,0.06291834002677377
Ontario,Services-producing sector,15 years and over,2010,5400.1,5142.4,257.8,0.047739856669320936
Ontario,Services-producing sector,15 years and over,2011,5474.0,5240.8,233.1,0.04258312020460358
Ontario,Services-producing sector,15 years and over,2012,5495.6,5259.9,235.7,0.042888856539777274
Ontario,Services-producing sector,15 years and over,2013,5621.6,5387.1,234.5,0.04171410274654902
Ontario,Services-producing sector,15 years and over,2014,5667.9,5442.7,225.1,0.0397148855837259
Ontario,Services-producing sector,15 years and over,2015,5657.9,5451.6,206.3,0.0364622916629845
Ontario,Services-producing sector,15 years and over,2016,5703.7,5496.3,207.4,0.03636236127426057
Ontario,Services-producing sector,15 years and over,2017,5800.7,5613.1,187.6,0.03234092437119658
Ontario,Services-producing sector,15 years and over,2018,5897.5,5709.5,188.1,0.031894870707927084
Ontario,Services-producing sector,15 years and over,2019,6105.6,5909.7,195.9,0.03208529874213836
Ontario,Services-producing sector,15 years and over,2020,6035.9,5610.9,424.9,0.0703954671217217
Ontario,Services-producing sector,15 to 24 years,2010,865.2,783.0,82.2,0.09500693481276005
Ontario,Services-producing sector,15 to 24 years,2011,877.0,806.8,70.1,0.07993158494868871
Ontario,Services-producing sector,15 to 24 years,2012,858.5,781.2,77.2,0.08992428654630169
Ontario,Services-producing sector,15 to 24 years,2013,870.0,797.1,72.9,0.08379310344827587
Ontario,Services-producing sector,15 to 24 years,2014,882.1,812.8,69.4,0.07867588708763179
Ontario,Services-producing sector,15 to 24 years,2015,866.0,801.8,64.2,0.07413394919168592
Ontario,Services-producing sector,15 to 24 years,2016,855.9,795.5,60.4,0.07056899170463839
Ontario,Services-producing sector,15 to 24 years,2017,874.9,819.2,55.7,0.06366441879071895
Ontario,Services-producing sector,15 to 24 years,2018,899.6,843.3,56.3,0.06258337038683859
Ontario,Services-producing sector,15 to 24 years,2019,936.2,876.1,60.0,0.0640888698995941
Ontario,Services-producing sector,15 to 24 years,2020,853.1,718.0,135.1,0.1583636150509905
Ontario,Services-producing sector,25 to 54 years,2010,3615.5,3465.3,150.2,0.04154335499930853
Ontario,Services-producing sector,25 to 54 years,2011,3643.7,3510.1,133.6,0.03666602629195598
Ontario,Services-producing sector,25 to 54 years,2012,3634.7,3505.0,129.6,0.035656312763089115
Ontario,Services-producing sector,25 to 54 years,2013,3707.6,3576.1,131.4,0.03544071636638257
Ontario,Services-producing sector,25 to 54 years,2014,3696.7,3572.6,124.1,0.03357048178104796
Ontario,Services-producing sector,25 to 54 years,2015,3689.3,3574.2,115.0,0.031171224893611252
Ontario,Services-producing sector,25 to 54 years,2016,3694.2,3573.4,120.8,0.0326999079638352
Ontario,Services-producing sector,25 to 54 years,2017,3733.8,3628.5,105.3,0.02820183191386791
Ontario,Services-producing sector,25 to 54 years,2018,3765.2,3661.0,104.2,0.02767449272283013
Ontario,Services-producing sector,25 to 54 years,2019,3894.8,3790.7,104.1,0.026727944952244016
Ontario,Services-producing sector,25 to 54 years,2020,3880.9,3658.5,222.4,0.05730629493158804
Ontario,Services-producing sector,55 years and over,2010,919.4,894.0,25.4,0.027626713073743744
Ontario,Services-producing sector,55 years and over,2011,953.2,923.8,29.4,0.03084347461183382
Ontario,Services-producing sector,55 years and over,2012,1002.5,973.6,28.9,0.02882793017456359
Ontario,Services-producing sector,55 years and over,2013,1044.1,1013.8,30.2,0.02892443252562015
Ontario,Services-producing sector,55 years and over,2014,1089.0,1057.4,31.6,0.029017447199265384
Ontario,Services-producing sector,55 years and over,2015,1102.6,1075.5,27.1,0.0245782695447125
Ontario,Services-producing sector,55 years and over,2016,1153.6,1127.4,26.2,0.022711511789181692
Ontario,Services-producing sector,55 years and over,2017,1192.0,1165.4,26.6,0.02231543624161074
Ontario,Services-producing sector,55 years and over,2018,1232.7,1205.1,27.6,0.022389875882209784
Ontario,Services-producing sector,55 years and over,2019,1274.6,1242.8,31.7,0.02487054762278362
Ontario,Services-producing sector,55 years and over,2020,1301.8,1234.4,67.4,0.05177446612382855
Ontario,Unclassified industries,15 years and over (x 1000),2010,259.4,0.0,259.4,1.0
Ontario,Unclassified industries,15 years and over (x 1000),2011,249.8,0.0,249.8,1.0
Ontario,Unclassified industries,15 years and over (x 1000),2012,255.1,0.0,255.1,1.0
Ontario,Unclassified industries,15 years and over (x 1000),2013,240.5,0.0,240.5,1.0
Ontario,Unclassified industries,15 years and over (x 1000),2014,235.0,0.0,235.0,1.0
Ontario,Unclassified industries,15 years and over (x 1000),2015,214.2,0.0,214.2,1.0
Ontario,Unclassified industries,15 years and over (x 1000),2016,209.0,0.0,209.0,1.0
Ontario,Unclassified industries,15 years and over (x 1000),2017,202.5,0.0,202.5,1.0
Ontario,Unclassified industries,15 years and over (x 1000),2018,192.7,0.0,192.7,1.0
Ontario,Unclassified industries,15 years and over (x 1000),2019,181.8,0.0,181.8,1.0
Ontario,Unclassified industries,15 years and over (x 1000),2020,212.8,0.0,212.8,1.0
Ontario,Unclassified industries,15 to 24 years (x 1000),2010,83.4,0.0,83.4,1.0
Ontario,Unclassified industries,15 to 24 years (x 1000),2011,84.4,0.0,84.4,1.0
Ontario,Unclassified industries,15 to 24 years (x 1000),2012,88.1,0.0,88.1,1.0
Ontario,Unclassified industries,15 to 24 years (x 1000),2013,85.5,0.0,85.5,1.0
Ontario,Unclassified industries,15 to 24 years (x 1000),2014,82.6,0.0,82.6,1.0
Ontario,Unclassified industries,15 to 24 years (x 1000),2015,77.0,0.0,77.0,1.0
Ontario,Unclassified industries,15 to 24 years (x 1000),2016,73.0,0.0,73.0,1.0
Ontario,Unclassified industries,15 to 24 years (x 1000),2017,64.0,0.0,64.0,1.0
Ontario,Unclassified industries,15 to 24 years (x 1000),2018,63.6,0.0,63.6,1.0
Ontario,Unclassified industries,15 to 24 years (x 1000),2019,63.5,0.0,63.5,1.0
Ontario,Unclassified industries,15 to 24 years (x 1000),2020,89.4,0.0,89.4,1.0
Ontario,Unclassified industries,25 to 54 years (x 1000),2010,137.2,0.0,137.2,1.0
Ontario,Unclassified industries,25 to 54 years (x 1000),2011,129.9,0.0,129.9,1.0
Ontario,Unclassified industries,25 to 54 years (x 1000),2012,131.2,0.0,131.2,1.0
Ontario,Unclassified industries,25 to 54 years (x 1000),2013,122.5,0.0,122.5,1.0
Ontario,Unclassified industries,25 to 54 years (x 1000),2014,119.2,0.0,119.2,1.0
